0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Timestamp
629.501220703125,4,0,1541,0,0,55636,398,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1245,16704,55636,0,00:04:47.228677
629.563720703125,4,0,1541,0,0,55636,397,125,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1246,16704,55636,0,00:04:47.330930
630.001220703125,4,0,1542,0,0,55636,398,126,918,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1248,16704,55636,0,00:04:47.433183
630.063720703125,4,0,1543,0,0,55636,397,126,918,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1249,16704,55636,0,00:04:47.535436
630.126220703125,4,0,1544,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1250,16704,55636,0,00:04:47.637689
630.188720703125,4,0,1544,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1251,16704,55636,0,00:04:47.739942
630.251220703125,4,0,1545,0,0,55636,397,126,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1252,16704,55636,0,00:04:47.842195
630.313720703125,4,0,1546,0,0,55636,398,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1254,16704,55636,0,00:04:47.944448
630.376220703125,4,0,1546,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1255,16704,55636,0,00:04:48.046701
630.438720703125,4,0,1547,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1256,320,55636,0,00:04:48.148954
630.501220703125,4,0,1548,0,0,55636,398,126,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1257,320,55636,0,00:04:48.251207
630.563720703125,4,0,1548,0,0,55636,397,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1258,320,55636,0,00:04:48.353460
631.001220703125,4,0,1549,0,0,55636,398,126,917,918,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1260,320,55636,0,00:04:48.455713
631.063720703125,4,0,1550,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1261,320,55636,0,00:04:48.557966
631.126220703125,4,0,1551,0,0,55636,398,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1262,320,55636,0,00:04:48.660219
631.188720703125,4,0,1551,0,0,55636,398,126,918,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1263,320,55636,0,00:04:48.762472
631.251220703125,4,0,1552,0,0,55636,397,126,917,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1264,320,55636,0,00:04:48.864725
631.313720703125,4,0,1553,0,0,55636,398,125,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1265,320,55636,0,00:04:48.966978
631.376220703125,4,0,1553,0,0,55636,398,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1267,320,55636,0,00:04:49.069231
631.438720703125,4,0,1554,0,0,55636,397,126,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1268,320,55636,0,00:04:49.171484
631.501220703125,4,0,1555,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1269,320,55636,0,00:04:49.273737
631.563720703125,4,0,1555,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1270,320,55636,0,00:04:49.375990
632.001220703125,4,0,1556,0,0,55636,397,126,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1272,320,55636,0,00:04:49.478243
632.063720703125,4,0,1557,0,0,55636,398,125,918,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1273,320,55636,0,00:04:49.580496
632.126220703125,4,0,1557,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1274,320,55636,0,00:04:49.682749
632.188720703125,4,0,1558,0,0,55636,398,126,917,918,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1275,320,55636,0,00:04:49.785002
632.251220703125,4,0,1559,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1276,320,55636,0,00:04:49.887255
632.313720703125,4,0,1560,0,0,55636,397,126,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1278,320,55636,0,00:04:49.989508
632.376220703125,4,0,1560,0,0,55636,397,126,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1279,320,55636,0,00:04:50.091761
632.438720703125,4,0,1561,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1280,320,55636,0,00:04:50.194014
632.501220703125,4,0,1562,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1281,320,55636,0,00:04:50.296267
632.563720703125,4,0,1562,0,0,55636,398,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1282,320,55636,0,00:04:50.398520
633.001220703125,4,0,1563,0,0,55636,398,125,918,918,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1283,320,55636,0,00:04:50.500773
633.063720703125,4,0,1564,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1285,320,55636,0,00:04:50.603026
633.126220703125,4,0,1564,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1286,320,55636,0,00:04:50.705279
633.188720703125,4,0,1565,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1287,320,55636,0,00:04:50.807532
633.251220703125,4,0,1566,0,0,55636,397,125,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1288,320,55636,0,00:04:50.909785
633.313720703125,4,0,1567,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1290,320,55636,0,00:04:51.012038
633.376220703125,4,0,1567,0,0,55636,397,126,917,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1291,320,55636,0,00:04:51.114291
633.438720703125,4,0,1568,0,0,55636,398,126,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1292,320,55636,0,00:04:51.216544
633.501220703125,4,0,1569,0,0,55636,397,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1293,320,55636,0,00:04:51.318797
633.563720703125,4,0,1569,0,0,55636,398,126,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1294,320,55636,0,00:04:51.421050
640.001220703125,4,0,1570,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1295,320,55636,0,00:04:51.523303
640.063720703125,4,0,1571,0,0,55636,397,126,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1297,320,55636,0,00:04:51.625556
640.126220703125,4,0,1571,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1298,320,55636,0,00:04:51.727809
640.188720703125,4,0,1572,0,0,55636,398,126,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1299,320,55636,0,00:04:51.830062
640.251220703125,4,0,1573,0,0,55636,397,126,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1300,320,55636,0,00:04:51.932315
640.313720703125,4,0,1573,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1302,320,55636,0,00:04:52.034568
640.376220703125,4,0,1574,0,0,55636,397,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1303,320,55636,0,00:04:52.136821
640.438720703125,4,0,1575,0,0,55636,398,125,918,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1304,320,55636,0,00:04:52.239074
640.501220703125,4,0,1576,0,0,55636,398,126,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1305,320,55636,0,00:04:52.341327
640.563720703125,4,0,1576,0,0,55636,397,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1306,320,55636,0,00:04:52.443580
641.001220703125,4,0,1577,0,0,55636,398,126,917,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1307,320,55636,0,00:04:52.545833
641.063720703125,4,0,1578,0,0,55636,397,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1309,320,55636,0,00:04:52.648086
641.126220703125,4,0,1578,0,0,55636,398,126,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1310,320,55636,0,00:04:52.750339
641.188720703125,4,0,1579,0,0,55636,397,125,918,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1311,320,55636,0,00:04:52.852592
641.251220703125,4,0,1580,0,0,55636,398,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1312,320,55636,0,00:04:52.954845
641.313720703125,4,0,1580,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1314,320,55636,0,00:04:53.057098
641.376220703125,4,0,1581,0,0,55636,398,126,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1315,320,55636,0,00:04:53.159351
641.438720703125,4,0,1582,0,0,55636,397,126,917,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1316,320,55636,0,00:04:53.261604
641.501220703125,4,0,1582,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1317,320,55636,0,00:04:53.363857
641.563720703125,4,0,1583,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1318,320,55636,0,00:04:53.466110
642.001220703125,4,0,1584,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1319,320,55636,0,00:04:53.568363
642.063720703125,4,0,1585,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1321,320,55636,0,00:04:53.670616
642.126220703125,4,0,1585,0,0,55636,398,126,917,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1322,320,55636,0,00:04:53.772869
642.188720703125,4,0,1586,0,0,55636,398,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1323,320,55636,0,00:04:53.875122
642.251220703125,4,0,1587,0,0,55636,398,125,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1324,320,55636,0,00:04:53.977375
642.313720703125,4,0,1587,0,0,55636,397,126,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1325,320,55636,0,00:04:54.079628
642.376220703125,4,0,1588,0,0,55636,398,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1327,320,55636,0,00:04:54.181881
642.438720703125,4,0,1589,0,0,55636,397,126,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1328,320,55636,0,00:04:54.284134
642.501220703125,4,0,1589,0,0,55636,397,125,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1329,320,55636,0,00:04:54.386387
642.563720703125,4,0,1590,0,0,55636,397,125,918,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1330,320,55636,0,00:04:54.488640
643.001220703125,4,0,1591,0,0,55636,397,125,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1331,320,55636,0,00:04:54.590893
643.063720703125,4,0,1592,0,0,55636,398,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1333,320,55636,0,00:04:54.693146
643.126220703125,4,0,1592,0,0,55636,397,125,918,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1334,320,55636,0,00:04:54.795399
643.188720703125,4,0,1593,0,0,55636,398,125,918,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1335,320,55636,0,00:04:54.897652
643.251220703125,4,0,1594,0,0,55636,397,126,917,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1336,320,55636,0,00:04:54.999905
643.313720703125,4,0,1594,0,0,55636,398,125,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1337,320,55636,0,00:04:55.102158
643.376220703125,4,0,1595,0,0,55636,397,126,917,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1339,320,55636,0,00:04:55.204411
643.438720703125,4,0,1596,0,0,55636,398,125,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1340,320,55636,0,00:04:55.306664
643.501220703125,4,0,1596,0,0,55636,397,126,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1341,320,55636,0,00:04:55.408917
643.563720703125,4,0,1597,0,0,55636,398,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1342,320,55636,0,00:04:55.511170
644.001220703125,4,0,1598,0,0,55636,397,126,917,918,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1343,320,55636,0,00:04:55.613423
644.063720703125,4,0,1598,0,0,55636,397,125,917,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1345,320,55636,0,00:04:55.715676
644.126220703125,4,0,1599,0,0,55636,398,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1346,320,55636,0,00:04:55.817929
644.188720703125,4,0,1600,0,0,55636,398,126,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1347,320,55636,0,00:04:55.920182
644.251220703125,4,0,1601,0,0,55636,397,126,917,918,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1348,320,55636,0,00:04:56.022435
644.313720703125,4,0,1601,0,0,55636,397,126,917,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1349,320,55636,0,00:04:56.124688
644.376220703125,4,0,1602,0,0,55636,397,126,918,917,0,0,126,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1351,320,55636,0,00:04:56.226941
644.438720703125,4,0,1603,0,0,55636,397,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1352,320,55636,0,00:04:56.329194
644.501220703125,4,0,1603,0,0,55636,398,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1353,320,55636,0,00:04:56.431447
644.563720703125,4,0,1604,0,0,55636,397,125,917,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1354,320,55636,0,00:04:56.533700
645.001220703125,4,0,1605,0,0,55636,398,125,918,917,0,0,125,123,0,0,0,0,0,1,51,41228,1,51,7938,1,1355,320,55636,0,00:04:56.635953
645.063720703125,4,0,1605,0,0,55636,397,126,917,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1357,320,55636,0,00:04:56.738206
645.126220703125,4,0,1606,0,0,55636,398,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1358,320,55636,0,00:04:56.840459
645.188720703125,4,0,1607,0,0,55636,397,125,918,918,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1359,320,55636,0,00:04:56.942712
645.251220703125,4,0,1607,0,0,55636,397,125,918,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1360,320,55636,0,00:04:57.044965
645.313720703125,4,0,1608,0,0,55636,397,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1361,320,55636,0,00:04:57.147218
645.376220703125,4,0,1609,0,0,55636,398,125,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1363,320,55636,0,00:04:57.249471
645.438720703125,4,0,1610,0,0,55636,397,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1364,320,55636,0,00:04:57.351724
645.501220703125,4,0,1610,0,0,55636,398,125,917,918,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1365,320,55636,0,00:04:57.453977
645.563720703125,4,0,1611,0,0,55636,397,125,917,918,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1366,320,55636,0,00:04:57.556230
646.001220703125,4,0,1612,0,0,55636,397,125,917,918,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1367,320,55636,0,00:04:57.658483
646.063720703125,4,0,1612,0,0,55636,397,125,918,918,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1369,320,55636,0,00:04:57.760736
646.126220703125,4,0,1613,0,0,55636,398,125,917,918,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1370,320,55636,0,00:04:57.862989
646.188720703125,4,0,1614,0,0,55636,397,125,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1371,320,55636,0,00:04:57.965242
646.251220703125,4,0,1614,0,0,55636,397,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1372,320,55636,0,00:04:58.067495
646.313720703125,4,0,1615,0,0,55636,398,125,918,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1373,320,55636,0,00:04:58.169748
646.376220703125,4,0,1616,0,0,55636,397,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1375,320,55636,0,00:04:58.272001
646.438720703125,4,0,1616,0,0,55636,397,125,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1376,320,55636,0,00:04:58.374254
646.501220703125,4,0,1617,0,0,55636,398,125,917,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1377,320,55636,0,00:04:58.476507
646.563720703125,4,0,1618,0,0,55636,398,125,917,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1378,320,55636,0,00:04:58.578760
647.001220703125,4,0,1619,0,0,55636,398,125,917,918,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1379,320,55636,0,00:04:58.681013
647.063720703125,4,0,1619,0,0,55636,398,125,917,918,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1381,320,55636,0,00:04:58.783266
647.126220703125,4,0,1620,0,0,55636,398,125,918,918,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1382,320,55636,0,00:04:58.885519
647.188720703125,4,0,1621,0,0,55636,397,125,917,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1383,320,55636,0,00:04:58.987772
647.251220703125,4,0,1621,0,0,55636,397,125,917,918,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1384,320,55636,0,00:04:59.090025
647.313720703125,4,0,1622,0,0,55636,397,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1385,320,55636,0,00:04:59.192278
647.376220703125,4,0,1623,0,0,55636,398,125,917,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1387,320,55636,0,00:04:59.294531
647.438720703125,4,0,1623,0,0,55636,397,125,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1388,320,55636,0,00:04:59.396784
647.501220703125,4,0,1624,0,0,55636,398,125,917,917,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1389,320,55636,0,00:04:59.499037
647.563720703125,4,0,1625,0,0,55636,398,125,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1390,320,55636,0,00:04:59.601290
648.001220703125,4,0,1625,0,0,55636,398,125,918,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1391,320,55636,0,00:04:59.703543
648.063720703125,4,0,1626,0,0,55636,398,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1393,320,55636,0,00:04:59.805796
648.126220703125,4,0,1627,0,0,55636,397,125,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1394,320,55636,0,00:04:59.908049
648.188720703125,4,0,1628,0,0,55636,398,125,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1395,320,55636,0,00:05:00.010302
648.251220703125,4,0,1628,0,0,55636,397,125,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1396,320,55636,0,00:05:00.112555
648.313720703125,4,0,1629,0,0,55636,398,125,918,917,0,0,126,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1397,320,55636,0,00:05:00.214808
648.376220703125,4,0,1630,0,0,55636,398,125,917,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1399,320,55636,0,00:05:00.317061
648.438720703125,4,0,1630,0,0,55636,397,125,917,918,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1400,320,55636,0,00:05:00.419314
648.501220703125,4,0,1631,0,0,55636,398,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1401,320,55636,0,00:05:00.521567
648.563720703125,4,0,1632,0,0,55636,398,125,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1402,320,55636,0,00:05:00.623820
649.001220703125,4,0,1632,0,0,55636,397,125,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1403,320,55636,0,00:05:00.726073
649.063720703125,4,0,1633,0,0,55636,397,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1404,320,55636,0,00:05:00.828326
649.126220703125,4,0,1634,0,0,55636,398,125,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1406,320,55636,0,00:05:00.930579
649.188720703125,4,0,1635,0,0,55636,398,125,917,917,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1407,320,55636,0,00:05:01.032832
649.251220703125,4,0,1635,0,0,55636,398,125,918,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1408,320,55636,0,00:05:01.135085
649.313720703125,4,0,1636,0,0,55636,398,124,918,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1409,320,55636,0,00:05:01.237338
649.376220703125,4,0,1637,0,0,55636,397,125,917,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1411,320,55636,0,00:05:01.339591
649.438720703125,4,0,1637,0,0,55636,398,124,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1412,320,55636,0,00:05:01.441844
649.501220703125,4,0,1638,0,0,55636,398,124,917,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1413,320,55636,0,00:05:01.544097
649.563720703125,4,0,1639,0,0,55636,398,125,917,917,0,0,125,122,0,0,0,0,0,1,51,41228,1,51,7938,1,1414,320,55636,0,00:05:01.646350
656.001220703125,4,0,1639,0,0,55636,398,125,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1415,320,55636,0,00:05:01.748603
656.063720703125,4,0,1640,0,0,55636,397,125,918,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1416,320,55636,0,00:05:01.850856
656.126220703125,4,0,1641,0,0,55636,398,125,918,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1418,320,55636,0,00:05:01.953109
656.188720703125,4,0,1641,0,0,55636,398,124,918,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1419,320,55636,0,00:05:02.055362
656.251220703125,4,0,1642,0,0,55636,397,125,917,918,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1420,320,55636,0,00:05:02.157615
656.313720703125,4,0,1643,0,0,55636,398,124,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1421,320,55636,0,00:05:02.259868
656.376220703125,4,0,1644,0,0,55636,398,124,917,918,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1422,320,55636,0,00:05:02.362121
656.438720703125,4,0,1644,0,0,55636,397,124,917,918,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1424,320,55636,0,00:05:02.464374
656.501220703125,4,0,1645,0,0,55636,398,125,917,917,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1425,320,55636,0,00:05:02.566627
656.563720703125,4,0,1646,0,0,55636,398,125,917,917,0,0,126,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1426,320,55636,0,00:05:02.668880
657.001220703125,4,0,1646,0,0,55636,398,124,918,917,0,0,125,121,0,0,0,0,0,1,51,41228,1,51,7938,1,1427,320,55636,0,00:05:02.771133
657.063720703125,4,0,1647,1,0,55636,397,125,918,917,0,0,125,121,0,0,0,0,0,1,51,41230,1,51,7938,1,1428,320,55636,0,00:05:02.873386
657.126220703125,4,0,1648,3,1,55636,397,125,918,917,0,0,125,121,0,0,0,0,0,1,51,41230,1,51,7938,1,1430,320,55636,0,00:05:02.975639
657.188720703125,4,0,1648,4,1,55636,398,125,918,917,0,0,125,121,0,0,0,0,0,1,51,41230,1,51,7938,1,1431,320,55636,0,00:05:03.077892
657.251220703125,4,0,1649,4,2,55636,398,124,918,917,0,0,125,121,0,0,0,0,0,1,51,41230,1,51,7938,1,1432,320,55636,0,00:05:03.180145
657.313720703125,4,0,1650,5,2,55636,398,124,918,918,0,0,125,121,0,0,0,0,0,1,51,41230,1,51,7938,1,1433,320,55636,0,00:05:03.282398
657.376220703125,4,0,1651,5,2,55636,398,124,918,919,0,0,125,120,0,0,0,0,0,1,51,41230,1,51,7938,1,1434,320,55636,0,00:05:03.384651
657.438720703125,4,0,1651,5,1,55636,398,124,917,919,0,0,125,120,0,0,0,0,0,1,51,41230,1,51,7938,1,1436,320,55636,0,00:05:03.486904
657.501220703125,4,0,1652,5,1,55636,398,124,917,920,0,0,125,120,0,0,0,0,0,1,51,41230,1,51,7938,1,1437,320,55636,0,00:05:03.589157
657.563720703125,4,0,1653,6,1,55636,398,123,917,920,0,0,125,119,0,0,0,0,0,1,51,41230,1,51,7938,1,1438,320,55636,0,00:05:03.691410
658.001220703125,4,0,1654,6,0,55636,398,123,917,920,0,0,125,119,0,0,0,0,0,1,51,41230,1,51,7938,1,1439,320,55636,0,00:05:03.793663
658.063720703125,4,0,1655,6,0,55636,398,123,917,920,0,0,125,118,0,0,0,0,0,1,51,41230,1,51,7938,1,1440,320,55636,0,00:05:03.895916
658.126220703125,4,0,1655,6,0,55636,398,122,917,920,0,0,125,118,0,0,0,0,0,1,51,41230,1,51,7938,1,1441,320,55636,0,00:05:03.998169
658.188720703125,4,0,1656,6,0,55636,398,122,917,920,0,0,125,117,0,0,0,0,0,1,51,41230,1,51,7938,1,1442,320,55636,0,00:05:04.100422
658.251220703125,4,0,1657,6,0,55636,398,122,917,920,0,0,126,117,0,0,0,0,0,1,51,41230,1,51,7938,1,1443,320,55636,0,00:05:04.202675
658.313720703125,4,0,1658,6,0,55636,398,122,917,920,0,0,126,116,0,0,0,0,0,1,51,41230,1,51,7938,1,1445,320,55636,0,00:05:04.304928
658.376220703125,4,0,1659,6,0,55636,398,122,917,919,0,0,126,116,0,0,0,0,0,1,51,41230,1,51,7938,1,1446,320,55636,0,00:05:04.407181
