0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Timestamp
-4136.28125,2072,128,2074,8,211,1205,0,0,0,170,0,0,0,2,0,0,26,8,00:03:56.619708
-4136.21875,2072,128,2075,8,211,1205,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.639286
-4136.15625,2073,128,2075,8,211,1205,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.658864
-4136.09375,2072,128,2076,8,211,1205,0,0,0,170,0,0,0,2,0,0,28,8,00:03:56.678442
-4136.03125,2073,128,2074,8,211,1205,0,0,0,170,0,0,0,2,0,0,26,8,00:03:56.698020
-4135.59375,2072,128,2075,8,211,1206,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.717598
-4135.53125,2072,128,2074,8,211,1206,0,0,0,170,0,0,0,2,0,0,26,8,00:03:56.737176
-4135.46875,2073,128,2075,8,211,1206,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.756754
-4135.40625,2072,128,2076,8,211,1206,0,0,0,170,0,0,0,2,0,0,28,8,00:03:56.776332
-4135.34375,2073,128,2075,8,211,1206,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.795910
-4135.28125,2073,128,2074,8,211,1206,0,0,0,170,0,0,0,2,0,0,26,8,00:03:56.815488
-4135.21875,2072,128,2075,8,211,1206,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.835066
-4135.15625,2072,128,2076,8,211,1206,0,0,0,170,0,0,0,2,0,0,28,8,00:03:56.854644
-4135.09375,2073,128,2074,8,211,1206,0,0,0,170,0,0,0,2,0,0,26,8,00:03:56.874222
-4135.03125,2073,128,2076,8,211,1206,0,0,0,170,0,0,0,2,0,0,28,8,00:03:56.893800
-4134.59375,2073,128,2075,8,211,1207,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.913378
-4134.53125,2072,128,2075,8,211,1207,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.932956
-4134.46875,2073,128,2075,8,211,1207,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.952534
-4134.40625,2074,128,2075,8,211,1207,0,0,0,170,0,0,0,2,0,0,27,8,00:03:56.972112
-4134.34375,2073,128,2074,8,211,1207,0,0,0,170,0,0,0,2,0,0,26,8,00:03:56.991690
-4134.28125,2073,128,2075,8,211,1207,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.011268
-4134.21875,2073,128,2074,8,211,1207,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.030846
-4134.15625,2073,128,2075,8,211,1207,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.050424
-4134.09375,2072,128,2075,8,211,1207,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.070002
-4134.03125,2072,128,2074,8,211,1207,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.089580
-4133.59375,2072,128,2075,8,211,1208,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.109158
-4133.53125,2072,128,2074,8,211,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.128736
-4133.46875,2072,128,2075,8,210,1208,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.148314
-4133.40625,2072,128,2074,8,210,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.167892
-4133.34375,2072,128,2074,8,211,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.187470
-4133.28125,2072,128,2074,8,211,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.207048
-4133.21875,2071,128,2074,8,211,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.226626
-4133.15625,2071,128,2074,8,210,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.246204
-4133.09375,2071,128,2074,8,211,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.265782
-4133.03125,2072,128,2074,8,211,1208,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.285360
-4132.59375,2071,128,2074,8,211,1209,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.304938
-4132.53125,2071,128,2073,8,210,1209,0,0,0,170,0,0,0,2,0,0,25,8,00:03:57.324516
-4132.46875,2070,128,2073,8,211,1209,0,0,0,170,0,0,0,2,0,0,25,8,00:03:57.344094
-4132.40625,2069,128,2073,8,210,1209,0,0,0,170,0,0,0,2,0,0,25,8,00:03:57.363672
-4132.34375,2071,128,2074,8,211,1209,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.383250
-4132.28125,2071,128,2074,8,210,1209,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.402828
-4132.21875,2071,128,2073,8,211,1209,0,0,0,170,0,0,0,2,0,0,25,8,00:03:57.422406
-4132.15625,2070,128,2074,8,211,1209,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.441984
-4132.09375,2071,128,2074,8,211,1209,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.461562
-4132.03125,2072,128,2074,8,210,1209,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.481140
-4131.59375,2073,128,2074,8,210,1210,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.500718
-4131.53125,2074,128,2074,8,210,1210,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.520296
-4131.46875,2072,128,2075,8,211,1210,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.539874
-4131.40625,2073,128,2075,8,210,1210,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.559452
-4131.34375,2073,128,2074,8,211,1210,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.579030
-4131.28125,2073,128,2075,8,210,1210,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.598608
-4131.21875,2073,128,2074,8,210,1210,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.618186
-4131.15625,2073,128,2073,8,210,1210,0,0,0,170,0,0,0,2,0,0,25,8,00:03:57.637764
-4131.09375,2073,128,2075,8,211,1210,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.657342
-4131.03125,2072,128,2075,8,211,1210,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.676920
-4130.59375,2073,128,2075,8,211,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.696498
-4130.53125,2073,128,2075,8,211,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.716076
-4130.46875,2073,128,2075,8,210,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.735654
-4130.40625,2075,128,2074,8,210,1211,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.755232
-4130.34375,2073,128,2075,8,210,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.774810
-4130.28125,2074,128,2075,8,210,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.794388
-4130.21875,2073,128,2075,8,210,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.813966
-4130.15625,2074,128,2075,8,211,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.833544
-4130.09375,2073,128,2075,8,210,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.853122
-4130.03125,2074,128,2075,8,210,1211,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.872700
-4129.59375,2073,128,2074,8,210,1212,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.892278
-4129.53125,2074,128,2075,8,210,1212,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.911856
-4129.46875,2073,128,2075,8,210,1212,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.931434
-4129.40625,2073,128,2074,8,210,1212,0,0,0,170,0,0,0,2,0,0,26,8,00:03:57.951012
-4129.34375,2073,128,2075,8,210,1212,0,0,0,170,0,0,0,2,0,0,27,8,00:03:57.970590
-4129.28125,2073,128,2076,8,210,1212,0,0,0,170,0,0,0,2,0,0,28,8,00:03:57.990168
-4129.21875,2074,128,2075,8,211,1212,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.009746
-4129.15625,2073,128,2075,8,210,1212,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.029324
-4129.09375,2073,128,2074,8,210,1212,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.048902
-4129.03125,2072,128,2074,8,211,1212,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.068480
-4128.59375,2073,128,2074,8,210,1213,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.088058
-4128.53125,2073,128,2074,8,210,1213,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.107636
-4128.46875,2073,128,2074,8,210,1213,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.127214
-4128.40625,2072,128,2074,8,211,1213,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.146792
-4128.34375,2073,128,2075,8,210,1213,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.166370
-4128.28125,2073,128,2074,8,210,1213,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.185948
-4128.21875,2073,128,2075,8,210,1213,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.205526
-4128.15625,2073,128,2074,8,210,1213,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.225104
-4128.09375,2073,128,2075,8,210,1213,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.244682
-4128.03125,2073,128,2075,8,210,1213,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.264260
-4121.59375,2074,128,2075,8,210,1214,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.283838
-4121.53125,2074,128,2074,8,210,1214,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.303416
-4121.46875,2073,128,2075,8,210,1214,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.322994
-4121.40625,2073,128,2074,8,210,1214,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.342572
-4121.34375,2073,128,2074,8,210,1214,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.362150
-4121.28125,2073,128,2075,8,210,1214,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.381728
-4121.21875,2073,128,2074,8,210,1214,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.401306
-4121.15625,2073,128,2075,8,210,1214,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.420884
-4121.09375,2073,128,2074,8,210,1214,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.440462
-4121.03125,2073,128,2075,8,210,1214,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.460040
-4120.59375,2073,128,2074,8,210,1215,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.479618
-4120.53125,2073,128,2075,8,210,1215,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.499196
-4120.46875,2073,128,2074,8,210,1215,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.518774
-4120.40625,2072,128,2075,8,210,1215,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.538352
-4120.34375,2073,128,2074,8,210,1215,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.557930
-4120.28125,2073,128,2075,8,210,1215,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.577508
-4120.21875,2073,128,2074,8,210,1215,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.597086
-4120.15625,2072,128,2075,8,210,1215,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.616664
-4120.09375,2074,128,2074,8,210,1215,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.636242
-4120.03125,2073,128,2074,8,210,1215,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.655820
-4119.59375,2073,128,2075,8,210,1216,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.675398
-4119.53125,2073,128,2074,8,210,1216,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.694976
-4119.46875,2072,128,2074,8,210,1216,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.714554
-4119.40625,2073,128,2075,8,210,1216,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.734132
-4119.34375,2074,128,2075,8,210,1216,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.753710
-4119.28125,2073,128,2074,8,210,1216,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.773288
-4119.21875,2073,128,2074,8,210,1216,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.792866
-4119.15625,2072,128,2073,8,210,1216,0,0,0,170,0,0,0,2,0,0,25,8,00:03:58.812444
-4119.09375,2072,128,2073,8,210,1216,0,0,0,170,0,0,0,2,0,0,25,8,00:03:58.832022
-4119.03125,2072,128,2074,8,210,1216,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.851600
-4118.59375,2073,128,2074,8,210,1217,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.871178
-4118.53125,2074,128,2075,8,210,1217,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.890756
-4118.46875,2073,128,2075,8,210,1217,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.910334
-4118.40625,2074,128,2075,8,210,1217,0,0,0,170,0,0,0,2,0,0,27,8,00:03:58.929912
-4118.34375,2073,128,2074,8,210,1217,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.949490
-4118.28125,2074,128,2074,8,210,1217,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.969068
-4118.21875,2073,128,2074,8,210,1217,0,0,0,170,0,0,0,2,0,0,26,8,00:03:58.988646
-4118.15625,2073,128,2074,8,210,1217,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.008224
-4118.09375,2074,128,2075,8,210,1217,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.027802
-4118.03125,2074,128,2075,8,210,1217,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.047380
-4117.59375,2074,128,2075,8,210,1218,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.066958
-4117.53125,2074,128,2074,8,210,1218,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.086536
-4117.46875,2074,128,2075,8,210,1218,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.106114
-4117.40625,2074,128,2074,8,210,1218,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.125692
-4117.34375,2074,128,2075,8,210,1218,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.145270
-4117.28125,2074,128,2074,8,210,1218,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.164848
-4117.21875,2075,128,2076,8,210,1218,0,0,0,170,0,0,0,2,0,0,28,8,00:03:59.184426
-4117.15625,2074,128,2075,8,210,1218,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.204004
-4117.09375,2073,128,2075,8,211,1218,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.223582
-4117.03125,2074,128,2075,8,210,1218,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.243160
-4116.59375,2074,128,2075,8,211,1219,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.262738
-4116.53125,2073,128,2074,8,210,1219,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.282316
-4116.46875,2074,128,2075,8,210,1219,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.301894
-4116.40625,2073,128,2075,8,211,1219,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.321472
-4116.34375,2074,128,2074,8,210,1219,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.341050
-4116.28125,2074,128,2075,8,210,1219,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.360628
-4116.21875,2074,128,2075,8,210,1219,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.380206
-4116.15625,2074,128,2075,8,210,1219,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.399784
-4116.09375,2074,128,2074,8,210,1219,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.419362
-4116.03125,2075,128,2075,8,210,1219,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.438940
-4115.59375,2074,128,2074,8,210,1220,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.458518
-4115.53125,2073,128,2074,8,210,1220,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.478096
-4115.46875,2073,128,2075,8,210,1220,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.497674
-4115.40625,2075,128,2074,8,210,1220,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.517252
-4115.34375,2074,128,2075,8,210,1220,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.536830
-4115.28125,2074,128,2075,8,210,1220,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.556408
-4115.21875,2075,128,2076,8,210,1220,0,0,0,170,0,0,0,2,0,0,28,8,00:03:59.575986
-4115.15625,2075,128,2074,8,210,1220,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.595564
-4115.09375,2075,128,2075,8,210,1220,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.615142
-4115.03125,2074,128,2075,8,210,1220,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.634720
-4114.59375,2076,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.654298
-4114.53125,2075,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.673876
-4114.46875,2076,128,2076,8,210,1221,0,0,0,170,0,0,0,2,0,0,28,8,00:03:59.693454
-4114.40625,2076,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.713032
-4114.34375,2075,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.732610
-4114.28125,2076,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.752188
-4114.21875,2074,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.771766
-4114.15625,2075,128,2076,8,210,1221,0,0,0,170,0,0,0,2,0,0,28,8,00:03:59.791344
-4114.09375,2075,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.810922
-4114.03125,2074,128,2075,8,210,1221,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.830500
-4113.59375,2075,128,2075,8,210,1222,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.850078
-4113.53125,2075,128,2075,8,210,1222,0,0,0,170,0,0,0,2,0,0,27,8,00:03:59.869656
-4113.46875,2074,128,2074,8,210,1222,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.889234
-4113.40625,2075,128,2074,8,210,1222,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.908812
-4113.34375,2074,128,2073,8,210,1222,0,0,0,170,0,0,0,2,0,0,25,8,00:03:59.928390
-4113.28125,2074,128,2074,8,210,1222,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.947968
-4113.21875,2074,128,2074,8,210,1222,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.967546
-4113.15625,2074,128,2074,8,210,1222,0,0,0,170,0,0,0,2,0,0,26,8,00:03:59.987124
-4113.09375,2073,128,2074,8,210,1222,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.006702
-4113.03125,2074,128,2074,8,210,1222,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.026280
-4112.59375,2074,128,2074,8,210,1223,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.045858
-4112.53125,2073,128,2073,8,210,1223,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.065436
-4112.46875,2073,128,2074,8,210,1223,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.085014
-4112.40625,2072,128,2072,8,210,1223,0,0,0,170,0,0,0,2,0,0,24,8,00:04:00.104592
-4112.34375,2072,128,2074,8,210,1223,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.124170
-4112.28125,2073,128,2074,8,210,1223,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.143748
-4112.21875,2074,128,2074,8,210,1223,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.163326
-4112.15625,2074,128,2074,8,210,1223,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.182904
-4112.09375,2074,128,2075,8,210,1223,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.202482
-4112.03125,2075,128,2075,8,210,1223,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.222060
-4105.59375,2075,128,2075,8,210,1224,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.241638
-4105.53125,2075,128,2075,8,210,1224,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.261216
-4105.46875,2074,128,2074,8,210,1224,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.280794
-4105.40625,2076,128,2075,8,210,1224,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.300372
-4105.34375,2076,128,2075,8,210,1224,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.319950
-4105.28125,2075,128,2075,8,210,1224,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.339528
-4105.21875,2075,128,2075,8,210,1224,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.359106
-4105.15625,2076,128,2076,8,210,1224,0,0,0,170,0,0,0,2,0,0,28,8,00:04:00.378684
-4105.09375,2076,128,2075,8,210,1224,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.398262
-4105.03125,2077,128,2076,8,210,1224,0,0,0,170,0,0,0,2,0,0,28,8,00:04:00.417840
-4104.59375,2076,128,2076,8,210,1225,0,0,0,170,0,0,0,2,0,0,28,8,00:04:00.437418
-4104.53125,2076,128,2075,8,210,1225,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.456996
-4104.46875,2076,128,2075,8,210,1225,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.476574
-4104.40625,2077,128,2076,8,210,1225,0,0,0,170,0,0,0,2,0,0,28,8,00:04:00.496152
-4104.34375,2076,128,2076,8,210,1225,0,0,0,170,0,0,0,2,0,0,28,8,00:04:00.515730
-4104.28125,2077,128,2075,8,210,1225,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.535308
-4104.21875,2076,128,2075,8,210,1225,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.554886
-4104.15625,2076,128,2075,8,210,1225,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.574464
-4104.09375,2076,128,2075,8,210,1225,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.594042
-4104.03125,2076,128,2075,8,210,1225,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.613620
-4103.59375,2076,128,2076,8,210,1226,0,0,0,170,0,0,0,2,0,0,28,8,00:04:00.633198
-4103.53125,2075,128,2075,8,210,1226,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.652776
-4103.46875,2075,128,2075,8,210,1226,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.672354
-4103.40625,2074,128,2074,8,210,1226,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.691932
-4103.34375,2074,128,2075,8,210,1226,0,0,0,170,0,0,0,2,0,0,27,8,00:04:00.711510
-4103.28125,2073,128,2073,8,210,1226,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.731088
-4103.21875,2072,128,2073,8,210,1226,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.750666
-4103.15625,2073,128,2073,8,210,1226,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.770244
-4103.09375,2072,128,2074,8,210,1226,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.789822
-4103.03125,2073,128,2073,8,210,1226,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.809400
-4102.59375,2072,128,2072,8,210,1227,0,0,0,170,0,0,0,2,0,0,24,8,00:04:00.828978
-4102.53125,2072,128,2073,8,210,1227,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.848556
-4102.46875,2073,128,2073,8,210,1227,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.868134
-4102.40625,2073,128,2073,8,210,1227,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.887712
-4102.34375,2074,128,2073,8,210,1227,0,0,0,170,0,0,0,2,0,0,25,8,00:04:00.907290
-4102.28125,2073,128,2074,8,210,1227,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.926868
-4102.21875,2074,128,2074,8,210,1227,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.946446
-4102.15625,2073,128,2074,8,210,1227,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.966024
-4102.09375,2074,128,2074,8,210,1227,0,0,0,170,0,0,0,2,0,0,26,8,00:04:00.985602
-4102.03125,2074,128,2074,8,210,1227,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.005180
-4101.59375,2075,128,2074,8,210,1228,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.024758
-4101.53125,2075,128,2074,8,210,1228,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.044336
-4101.46875,2075,128,2074,8,210,1228,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.063914
-4101.40625,2074,128,2074,8,210,1228,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.083492
-4101.34375,2075,128,2075,8,210,1228,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.103070
-4101.28125,2075,128,2074,8,210,1228,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.122648
-4101.21875,2075,128,2075,8,210,1228,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.142226
-4101.15625,2075,128,2074,8,210,1228,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.161804
-4101.09375,2075,128,2076,8,210,1228,0,0,0,170,0,0,0,2,0,0,28,8,00:04:01.181382
-4101.03125,2075,128,2074,8,210,1228,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.200960
-4100.59375,2075,128,2076,8,210,1229,0,0,0,170,0,0,0,2,0,0,28,8,00:04:01.220538
-4100.53125,2076,128,2075,8,210,1229,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.240116
-4100.46875,2076,128,2075,8,210,1229,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.259694
-4100.40625,2075,128,2075,8,210,1229,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.279272
-4100.34375,2076,128,2075,8,210,1229,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.298850
-4100.28125,2075,128,2075,8,210,1229,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.318428
-4100.21875,2076,128,2075,8,210,1229,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.338006
-4100.15625,2075,128,2075,8,210,1229,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.357584
-4100.09375,2075,128,2074,8,210,1229,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.377162
-4100.03125,2075,128,2074,8,210,1229,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.396740
-4099.59375,2075,128,2074,8,210,1230,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.416318
-4099.53125,2074,128,2075,8,210,1230,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.435896
-4099.46875,2074,128,2075,8,210,1230,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.455474
-4099.40625,2075,128,2074,8,210,1230,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.475052
-4099.34375,2076,128,2074,8,210,1230,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.494630
-4099.28125,2075,128,2075,8,210,1230,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.514208
-4099.21875,2074,128,2075,8,210,1230,0,0,0,170,0,0,0,2,0,0,27,8,00:04:01.533786
-4099.15625,2075,128,2074,8,210,1230,0,0,0,170,0,0,0,2,0,0,26,8,00:04:01.553364
