0,1,2,3,4,5,6,7,8,9,10,Timestamp
657.3828125,6144,55636,16400,55636,0,34816,55636,55636,54383,12804,00:05:03.387618
657.40234375,6144,55636,16400,55636,0,34816,55636,55636,54383,12804,00:05:03.438745
657.4453125,6144,55636,16400,55636,0,34816,55636,55636,54383,12804,00:05:03.489872
657.46484375,6144,55636,16400,55636,0,34816,55636,55636,54383,12804,00:05:03.540999
657.5078125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.592126
657.52734375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.643253
657.5703125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.694380
657.58984375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.745507
658.0078125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.796634
658.02734375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.847761
658.0703125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.898888
658.08984375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:03.950015
658.1328125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.001142
658.15234375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.052269
658.1953125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.103396
658.21484375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.154523
658.2578125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.205650
658.27734375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.256777
658.3203125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.307904
658.33984375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.359031
658.3828125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.410158
658.40234375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.461285
658.4453125,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.512412
658.46484375,6144,55636,16400,55636,0,34816,55636,55636,14515,12806,00:05:04.563539
658.5078125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.614666
658.52734375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.665793
658.5703125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.716920
658.58984375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.768047
659.0078125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.819174
659.02734375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.870301
659.0703125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.921428
659.08984375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:04.972555
659.1328125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.023682
659.15234375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.074809
659.1953125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.125936
659.21484375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.177063
659.2578125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.228190
659.27734375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.279317
659.3203125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.330444
659.33984375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.381571
659.3828125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.432698
659.40234375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.483825
659.4453125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.534952
659.46484375,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.586079
659.5078125,6144,55636,16400,55636,0,34816,55636,55636,29519,12803,00:05:05.637206
659.52734375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:05.688333
659.5703125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:05.739460
659.58984375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:05.790587
660.0078125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:05.841714
660.02734375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:05.892841
660.0703125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:05.943968
660.08984375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:05.995095
660.1328125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.046222
660.15234375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.097349
660.1953125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.148476
660.21484375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.199603
660.2578125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.250730
660.27734375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.301857
660.3203125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.352984
660.33984375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.404111
660.3828125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.455238
660.40234375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.506365
660.4453125,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.557492
660.46484375,6144,55636,16400,55636,0,34816,55636,55636,8869,12795,00:05:06.608619
660.5078125,6144,55636,18448,55636,0,34816,55636,55636,8869,12795,00:05:06.659746
660.52734375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:06.710873
660.5703125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:06.762000
660.58984375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:06.813127
661.0078125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:06.864254
661.02734375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:06.915381
661.0703125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:06.966508
661.08984375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.017635
661.1328125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.068762
661.15234375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.119889
661.1953125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.171016
661.21484375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.222143
661.2578125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.273270
661.27734375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.324397
661.3203125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.375524
661.33984375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.426651
661.3828125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.477778
661.40234375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.528905
661.4453125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.580032
661.46484375,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.631159
661.5078125,6144,55636,10256,55636,0,34816,55636,55636,0,0,00:05:07.682286
661.52734375,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:07.733413
661.5703125,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:07.784540
661.58984375,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:07.835667
662.0078125,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:07.886794
662.02734375,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:07.937921
662.0703125,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:07.989048
662.08984375,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:08.040175
662.1328125,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:08.091302
662.15234375,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:08.142429
662.1953125,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:08.193556
662.21484375,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:08.244683
662.2578125,6144,55636,10256,55636,0,34816,55636,55636,51999,12810,00:05:08.295810
